,wave,flux,error,model,cont,narrow,broad,fe,out
2221,5003.451,5.228201,0.5919562,5.091722516815537,3.577648664825725,0.0046855095,5.8179113e-12,0.16548909,1.3438993
2222,5004.6025,5.803837,0.5300165,5.132571521562506,3.5765968965077146,0.034269013,3.769561e-12,0.19247566,1.32923
2223,5005.754,5.590122,0.48783898,5.24339103271549,3.5755456792289015,0.16534618,2.4339229e-12,0.22199245,1.2805067
2224,5006.908,4.4438,0.5435063,5.557110910153184,3.5744923398238604,0.5275738,1.5643204e-12,0.25381255,1.2012322
2225,5008.0596,9.162681,1.4174417,6.065100107707165,3.573442224777314,1.106652,1.0030515e-12,0.28732458,1.0976813
2226,5009.2144,10.733577,2.2624245,6.403012813666185,3.572389544584429,1.5319209,6.400811e-13,0.3221249,0.97657746
2227,5010.367,6.403936,2.6942086,6.1712229908517005,3.5713391960667473,1.39623,4.073448e-13,0.357338,0.8463158
2228,5011.5225,5.349365,3.0335531,5.513922579397881,3.5702871752876675,0.8373444,2.5808294e-13,0.39227283,0.71401817
2229,5012.6753,5.395582,2.8482113,4.913141201586511,3.569237928242308,0.33114362,1.631028e-13,0.42587999,0.5868797
2230,5013.8286,3.1540878,3.8393648,4.5814863295991906,3.568188786669438,0.08624433,1.0269943e-13,0.4573054,0.4697478
2231,5014.9844,3.3016207,3.0547662,4.43349568110531,3.5671379755493886,0.014735541,6.437698e-14,0.48564944,0.36597273
2232,5016.1387,5.3426976,1.2679602,4.355415064541636,3.5660890467026927,0.0016606805,4.0237934e-14,0.5099161,0.2777492
2233,5017.295,6.720467,1.1833105,4.299702887362905,3.565038894097168,0.0001226218,2.504241e-14,0.52937084,0.20517053
2234,5018.449,3.013761,0.7680306,4.254946430115484,3.5639910651306663,5.984587e-06,1.5543492e-14,0.5432837,0.14766568
2235,5019.6064,-0.69306445,4.085629,4.217559365327662,3.5629411276444003,1.9050546e-07,9.602259e-15,0.5512163,0.10340174
2236,5020.761,2.5008383,1.4832903,4.185298640400439,3.5618939546997455,4.018101e-09,5.9172925e-15,0.55284274,0.070561945
2237,5021.916,4.4499145,0.6303659,4.155860639570383,3.5608473302444645,5.5770857e-11,3.6337506e-15,0.54812187,0.04689144
2238,5023.0747,3.9100723,0.6844811,4.1272641186970045,3.559797716270139,5.0102587e-13,2.219971e-15,0.5371667,0.030299688
2239,5024.23,4.456187,0.78163993,4.098261183554092,3.5587517474384645,3.0005484e-15,1.353479e-15,0.5204199,0.01908954
2240,5025.388,5.2482233,1.0249306,4.0677682386871,3.5577036759044542,1.1650148e-17,8.212711e-16,0.49836767,0.011696896
2241,5026.5444,1.4603568,1.4228067,4.035476146137627,3.5566579204632953,3.0004607e-20,4.9701193e-16,0.47183356,0.006984669
2242,5027.7036,3.0096388,1.7121483,4.00122998034451,3.5556100651981293,4.9957482e-23,2.9934105e-16,0.44156426,0.0040556532
2243,5028.8604,3.6585262,0.70253015,3.9654996692012063,3.554564965310972,5.537739e-26,1.7984929e-16,0.40863907,0.0022956305
2244,5030.0176,3.4546452,0.61554265,3.9287396336861877,3.5535199720601542,4.0212186e-29,1.0765543e-16,0.3739547,0.0012649483
2245,5031.177,3.9219565,0.63674384,3.8915756990862747,3.552473763989724,1.8929112e-32,6.41593e-17,0.33842397,0.00067796774
2246,5032.334,3.6749635,0.6889716,3.8548567067282584,3.551429866240158,5.9273104e-36,3.8136146e-17,0.30307266,0.00035417933
2247,5033.495,3.3763826,0.62146777,3.8191059534375555,3.550382994225528,1.183958e-39,2.2548768e-17,0.2685432,0.0001797456
2248,5034.653,4.076395,0.56639355,3.7851854117879364,3.5493397513609333,1.6e-43,1.3306146e-17,0.23575667,8.899496e-05
2249,5035.8145,4.1997504,0.5961573,3.7534150399201893,3.5482935375599185,0.0,7.8105016e-18,0.2050787,4.2796215e-05
2250,5036.9727,3.4296079,0.5526623,3.7244032042395423,3.54725094931161,0.0,4.5757154e-18,0.17713217,2.0080555e-05
2251,5038.1313,3.2091656,0.54387647,3.698316383829687,3.546208467810383,0.0,2.670631e-18,0.15209875,9.170912e-06
2252,5039.293,4.2908945,0.602374,3.675258189825164,3.5451638985143665,0.0,1.551118e-18,0.13009022,4.069548e-06
2253,5040.452,3.5028462,0.5704068,3.6553632358877497,3.544122071227081,0.0,8.987564e-19,0.1112394,1.7611744e-06
2254,5041.6147,3.892499,0.56876355,3.6384562034443437,3.543077720038889,0.0,5.180929e-19,0.09537774,7.401613e-07
2255,5042.7744,2.6396065,0.6304769,3.6244666543402912,3.542036546925938,0.0,2.980189e-19,0.082429804,3.0350648e-07
2256,5043.937,4.4078026,0.79017645,3.6130913837300325,3.5409932908106,0.0,1.7058451e-19,0.07209797,1.2088402e-07
2257,5045.0977,8.004159,2.2387214,3.6041015069143696,3.539952333558135,0.0,9.738837e-20,0.06414913,4.694575e-08
2258,5046.258,3.3078187,4.1520543,3.5971685262962403,3.5389123592473997,0.0,5.541745e-20,0.05825615,1.7756848e-08
2259,5047.422,-7.431747,8.154281,3.591949595568449,3.5378694305796885,0.0,3.1363548e-20,0.05408016,6.516699e-09
2260,5048.583,-0.7662637,0.7680306,3.588151900228043,3.536829672412643,0.0,1.7712955e-20,0.051322225,2.3341282e-09
2261,5049.747,5.8994327,1.044595,3.585440042175176,3.5357878374459557,0.0,9.953821e-21,0.049652204,8.11717e-10
2262,5050.9087,5.5010347,0.81047195,3.5835314131954306,3.5347487327363725,0.0,5.5805853e-21,0.04878268,2.75409e-10
2263,5052.073,5.848332,1.1105523,3.582147268759958,3.5337075536116336,0.0,3.1130977e-21,0.048439715,9.071274e-11
2264,5053.236,1.676612,2.274973,3.5810555637990498,3.5326686658781505,0.0,1.7321976e-21,0.048386898,2.913934e-11
2265,5054.401,2.2757442,0.8787793,3.580047837906563,3.5316281425499256,0.0,9.592267e-22,0.048419695,9.089559e-12
2266,5055.564,3.2124767,0.5021318,3.5789604485611437,3.530589908416319,0.0,5.298323e-22,0.04837054,2.7654149e-12
2267,5056.727,3.547285,0.48984423,3.5776614106305287,3.529552218228539,0.0,2.916206e-22,0.048109192,8.1901104e-13
2268,5057.893,4.002574,0.5334569,3.576052338439279,3.528512459802445,0.0,1.5969739e-22,0.04753988,2.3537408e-13
2269,5059.0566,3.5640416,0.636536,3.57408099840668,3.5274754225768694,0.0,8.725428e-23,0.046605576,6.601654e-14
2270,5060.223,1.9193591,1.4201201,3.571710539894478,3.526436319487451,0.0,4.7431556e-23,0.04527422,1.7964598e-14
2271,5061.3877,5.1996427,1.4657476,3.568951451986341,3.5253995003395313,0.0,2.571873e-23,0.04355195,4.7687417e-15
2272,5062.555,5.1486278,1.0043455,3.5658171238120286,3.524360618155785,0.0,1.387432e-23,0.041456506,1.2279513e-15
2273,5063.7197,3.7974703,0.5210112,3.5623682124199463,3.523324886489112,0.0,7.469774e-24,0.039043326,3.0881985e-16
2274,5064.885,3.3549607,0.49339703,3.558655021965334,3.5222892633376808,0.0,4.0063125e-24,0.03636576,7.555379e-17
2275,5066.0522,3.8451235,0.496224,3.5547394011749955,3.521252014173481,0.0,2.13829e-24,0.033487387,1.7937592e-17
2276,5067.218,4.009205,0.45984662,3.550709514784604,3.5202170432535707,0.0,1.1384131e-24,0.030492472,4.1550027e-18
2277,5068.3867,3.366737,0.5736755,3.546620491035971,3.5191795817396967,0.0,6.0280574e-25,0.02744091,9.326792e-19
2278,5069.5522,5.826042,1.3104088,3.542566134583067,3.518145696248721,0.0,3.186515e-25,0.024420438,2.0466136e-19
2279,5070.7217,2.246634,3.1349251,3.53858422159225,3.5171088897344496,0.0,1.6748508e-25,0.021475332,4.3484752e-20
2280,5071.8877,3.0525765,0.7680306,3.5347535366847915,3.5160756556972665,0.0,8.7882494e-26,0.018677881,9.033209e-21
2281,5073.054,3.8585443,0.8540553,3.531103860479651,3.515042530265508,0.0,4.5937284e-26,0.01606133,1.825203e-21
2282,5074.2246,3.8087125,0.602044,3.52765760289132,3.5140064889341533,0.0,2.3874168e-26,0.013651114,3.5697572e-22
2283,5075.392,3.2345288,0.5714948,3.5244560444681627,3.512973583112536,0.0,1.2383724e-26,0.011482461,6.822624e-23
2284,5076.562,3.727631,0.50076765,3.5214948338883256,3.5119390600787734,0.0,6.3918106e-27,0.009555774,1.2645885e-23
2285,5077.73,3.0619266,0.50430185,3.5187865555735276,3.510906805701737,0.0,3.290975e-27,0.00787975,2.2875765e-24
2286,5078.901,4.7314825,0.78549266,3.516313799487609,3.509872504806328,0.0,1.6855593e-27,0.0064412947,4.0096927e-25
2287,5080.07,6.105087,1.6252784,3.514074749116711,3.5088404708438734,0.0,8.61182e-28,0.0052342783,6.8595135e-26
2288,5081.238,5.723919,0.7680306,3.5120499068634343,3.5078098391877246,0.0,4.38669e-28,0.0042400677,1.14374085e-26
2289,5082.409,5.3427386,6.8545465,3.5102126742765365,3.506776733329153,0.0,2.2221e-28,0.003435941,1.8460713e-27
2290,5083.579,7.575452,1.86984,3.508550141111619,3.5057454606170273,0.0,1.122537e-28,0.0028046805,2.906216e-28
2291,5084.751,4.947561,0.8813519,3.5070361917774293,3.5047130080807123,0.0,5.643954e-29,0.0023231837,4.4382824e-29
2292,5085.9214,2.7493947,0.6762012,3.505654687436457,3.503682386970307,0.0,2.8299585e-29,0.0019723005,6.611227e-30
2293,5087.0938,3.3282943,0.6259053,3.5043823629431476,3.5026505874749323,0.0,1.4122634e-29,0.0017317755,9.552247e-31
2294,5088.2637,3.5396729,0.5553913,3.5032065451323837,3.5016214764855653,0.0,7.032724e-30,0.0015850686,1.3484754e-31
2295,5089.4346,4.9851117,0.9170442,3.5021084689518345,3.500592045996515,0.0,3.487539e-30,0.001516423,1.8493935e-32
2296,5090.608,4.793219,2.3610327,3.5010743630693013,3.499561010102434,0.0,1.7207498e-30,0.001513353,2.4577511e-33
2297,5091.7793,2.708762,2.945542,3.5000980572314297,3.4985322302910795,0.0,8.469597e-31,0.0015658269,3.1889107e-34
2298,5092.9536,2.4234169,2.015383,3.4991682532705517,3.497501418459803,0.0,4.146406e-31,0.0016668348,4.0052694e-35
2299,5094.125,3.7672493,0.6796739,3.498285336345647,3.496473717545372,0.0,2.0262621e-31,0.0018116188,4.920384e-36
2300,5095.3,2.8015199,0.524413,3.4974435750690445,3.495443558443074,0.0,9.845572e-32,0.0020000166,5.845305e-37
2301,5096.4717,3.05303,0.50302786,3.496650199873918,3.4944165071962265,0.0,4.7753767e-32,0.0022336927,6.7926553e-38
2302,5097.6445,2.295245,0.5012397,3.4959091442315016,3.4933891385471556,0.0,2.3064745e-32,0.0025200057,7.666871e-39
2303,5098.82,4.614807,0.6657902,3.4952309621957665,3.4923601713025545,0.0,1.1083063e-32,0.002870791,8.38115e-40
2304,5099.9927,4.8034534,1.8449802,3.494634715329502,3.491333879951034,0.0,5.3145885e-33,0.0033008354,8.9554e-41
2305,5101.169,-0.10896404,8.333197,3.4941393507037684,3.4903051375735923,0.0,2.533813e-33,0.0038342131,9.249e-42
2306,5102.3423,1.8543746,0.7680306,3.4937752448863266,3.4892794956362723,0.0,1.2059171e-33,0.0044957493,9.35e-43
2307,5103.5186,3.8177757,2.0042863,3.4935744317079234,3.4882518319243836,0.0,5.707964e-34,0.0053226,9.2e-44
2308,5104.6934,3.3871214,0.6807437,3.4935778317189037,3.487225986379963,0.0,2.6945035e-34,0.0063518453,1e-44
2309,5105.867,2.9625645,0.5602712,3.4938302540638366,3.4862015305505016,0.0,1.2681793e-34,0.0076287235,0.0
2310,5107.045,3.4167876,0.47228685,3.4943841839033114,3.4851742045777785,0.0,5.9322843e-35,0.009209979,0.0
2311,5108.219,2.8264277,0.54784274,3.495290167272999,3.484150397234573,0.0,2.771067e-35,0.01113977,0.0
2312,5109.3975,2.5321486,0.55250114,3.49660965940437,3.483123722956392,0.0,1.2864654e-35,0.013485936,0.0
2313,5110.573,2.7295566,0.56022114,3.4983907581860896,3.4820997135336276,0.0,5.9602955e-36,0.016291045,0.0
2314,5111.7515,4.1061463,0.5831465,3.5006912823989813,3.481074116028828,0.0,2.747037e-36,0.019617166,0.0
2315,5112.9272,3.7373543,0.6280816,3.503544198338684,3.480051180337366,0.0,1.2635232e-36,0.023493018,0.0
2316,5114.104,3.0060284,1.2291803,3.5069874942393193,3.479027931401242,0.0,5.786949e-37,0.027959563,0.0
2317,5115.283,2.8755274,2.5736132,3.5110428944968146,3.47800309739937,0.0,2.636533e-37,0.033039797,0.0
2318,5116.46,2.244667,2.0979927,3.515688490787416,3.4769809215458922,0.0,1.1987962e-37,0.03870757,0.0
2319,5117.6396,3.7386286,0.7044787,3.5209171401881703,3.4759567382359036,0.0,5.4203267e-38,0.044960402,0.0
2320,5118.817,3.7422285,0.5001101,3.5266503833118894,3.4749352104846456,0.0,2.44593e-38,0.051715173,0.0
2321,5119.9976,3.3223505,0.48271355,3.5328341038134834,3.4739112542179367,0.0,1.0971726e-38,0.05892285,0.0
2322,5121.1753,3.5561967,0.5500627,3.539324139499955,3.4728903745058104,0.0,4.913453e-39,0.066433765,0.0
2323,5122.3535,4.768192,1.3015342,3.5460007153474282,3.47186960652699,0.0,2.191706e-39,0.07413111,0.0
2324,5123.534,3.0533838,3.4433687,3.552714403270982,3.4708472597592097,0.0,9.72452e-40,0.08186714,0.0
2325,5124.713,-10.264351,6.15788,3.559261636450499,3.4698271393921076,0.0,4.30482e-40,0.0894345,0.0
2326,5125.895,-0.38737196,2.0484836,3.565482042458022,3.4688045975827815,0.0,1.89419e-40,0.096677445,0.0
2327,5127.0737,4.4508486,0.76712435,3.5711486437293343,3.4677855470153145,0.0,8.3244e-41,0.1033631,0.0
2328,5128.2563,2.814909,0.5265623,3.57611255610461,3.466763655488441,0.0,3.635e-41,0.1093489,0.0
2329,5129.436,3.4858596,0.5913601,3.5801793853228925,3.4657448301499723,0.0,1.5849e-41,0.114434555,0.0
2330,5130.6157,3.2464254,0.55109185,3.58322652523822,3.4647265384108463,0.0,6.883e-42,0.11849999,0.0
2331,5131.7993,3.5001934,0.56468034,3.585160744819808,3.463705410692859,0.0,2.971e-42,0.121455334,0.0
2332,5132.9795,3.627381,0.6795193,3.5859178431103205,3.4626877657840227,0.0,1.281e-42,0.12323008,0.0
2333,5134.163,3.2291088,0.69345015,3.585503659860708,3.461667708770849,0.0,5.51e-43,0.12383595,0.0
2334,5135.3447,3.0744941,0.6150577,3.583976520967071,3.460649869215076,0.0,2.35e-43,0.12332665,0.0
2335,5136.5283,3.4071105,0.5158618,3.5814491338617533,3.459630881953928,0.0,1e-43,0.12181825,0.0
2336,5137.7104,3.4149265,0.52354795,3.5781037840181606,3.458613689535262,0.0,4.3e-44,0.119490094,0.0
2337,5138.8926,3.2754881,0.55102736,3.574167957306112,3.4575970301034102,0.0,1.5e-44,0.11657093,0.0
2338,5140.0776,3.8180187,0.64749473,3.5699099568570527,3.456578385635701,0.0,8e-45,0.11333157,0.0
2339,5141.26,4.1578636,1.0686839,3.565671890546578,3.4555627922909435,0.0,4e-45,0.1101091,0.0
2340,5142.4453,4.4517956,1.9152128,3.5617857193317946,3.454544796582752,0.0,0.0,0.10724092,0.0
2341,5143.628,4.401079,1.1099746,3.5586478629111298,3.45352984899273,0.0,0.0,0.105118014,0.0
2342,5144.8145,3.2758675,0.6010547,3.556628388737228,3.452512083028343,0.0,0.0,0.104116306,0.0
2343,5145.998,3.3133216,0.5861463,3.556124137406848,3.4514973626189454,0.0,0.0,0.104626775,0.0
2344,5147.1846,4.4611225,0.60767,3.5575016754052604,3.4504806639931167,0.0,0.0,0.10702101,0.0
2345,5148.3687,6.620488,0.9853743,3.5610941979555633,3.4494665894178893,0.0,0.0,0.11162761,0.0
2346,5149.553,4.677838,0.7680306,3.5671985809699898,3.44845262812537,0.0,0.0,0.11874595,0.0
2347,5150.7407,2.7351258,3.7372515,3.576073290822311,3.447436692235275,0.0,0.0,0.1286366,0.0
2348,5151.9253,2.7015991,1.607617,3.5878344132084865,3.4464237941880245,0.0,0.0,0.14141062,0.0
2349,5153.114,3.7650936,0.6786561,3.6026247422179445,3.4454080889901384,0.0,0.0,0.15721665,0.0
2350,5154.2993,4.2380543,0.5523478,3.620331924278348,3.444395419079869,0.0,0.0,0.1759365,0.0
2351,5155.4873,4.1676717,0.52579296,3.640890454833822,3.4433811958483025,0.0,0.0,0.19750926,0.0
2352,5156.674,3.8606303,0.5006031,3.6639726248316733,3.4423687544398276,0.0,0.0,0.22160387,0.0
2353,5157.86,3.5898378,0.5068383,3.6892059047105366,3.4413572598578983,0.0,0.0,0.24784864,0.0
2354,5159.049,3.5709004,0.4898159,3.716164202660669,3.440343798369516,0.0,0.0,0.2758204,0.0
2355,5160.2363,3.694387,0.48790315,3.7441370673624887,3.439332116409959,0.0,0.0,0.30480495,0.0
2356,5161.426,3.9762533,0.5574699,3.772499031215009,3.4383193019917577,0.0,0.0,0.33417973,0.0
2357,5162.614,3.7445464,0.6314966,3.800396932820548,3.4373082654278173,0.0,0.0,0.36308867,0.0
2358,5163.804,3.8220906,0.5860641,3.8271127883300196,3.4362956825599085,0.0,0.0,0.3908171,0.0
2359,5164.9917,4.3526325,0.5620423,3.851722227295528,3.43528612132896,0.0,0.0,0.4164361,0.0
2360,5166.1807,4.12645,0.5178877,3.873557397344461,3.4342758443144468,0.0,0.0,0.43928155,0.0
2361,5167.371,3.8304973,0.52579266,3.8919266179346725,3.4332648530745193,0.0,0.0,0.45866176,0.0
2362,5168.56,3.606619,0.47165528,3.9062267339543917,3.432255635292969,0.0,0.0,0.4739711,0.0
2363,5169.752,3.1000254,0.59250003,3.9161005006652365,3.4312444613795767,0.0,0.0,0.48485604,0.0
2364,5170.9414,3.8846593,0.92252344,3.921283091504982,3.43023588796418,0.0,0.0,0.4910472,0.0
2365,5172.1343,4.7334933,1.1734307,3.921777704219294,3.4292249469561105,0.0,0.0,0.49255276,0.0
2366,5173.323,2.8356445,0.86468184,3.9177735911173808,3.428217844800471,0.0,0.0,0.48955575,0.0
2367,5174.513,4.3253784,0.5846477,3.9096587528634172,3.4272104432034594,0.0,0.0,0.4824483,0.0
2368,5175.707,3.6070457,0.5541681,3.8979578555214296,3.426200264750708,0.0,0.0,0.4717576,0.0
2369,5176.8975,5.370458,0.72515225,3.883456844394448,3.425193506782296,0.0,0.0,0.45826334,0.0
2370,5178.091,5.160391,1.0617567,3.8669064652041825,3.4241848002986344,0.0,0.0,0.44272166,0.0
2371,5179.282,1.2795476,1.2881361,3.849255728109716,3.4231782728275046,0.0,0.0,0.42607746,0.0
2372,5180.477,1.1393353,1.4671478,3.8313190936832795,3.4221693873196015,0.0,0.0,0.4091497,0.0
2373,5181.669,3.253632,0.80842745,3.814041171676215,3.4211635035338963,0.0,0.0,0.39287767,0.0
2374,5182.861,3.092938,0.60105777,3.7981335807202683,3.420158146655403,0.0,0.0,0.37797543,0.0
2375,5184.0557,3.3783283,0.5828502,3.7841858445165104,3.419150847053284,0.0,0.0,0.365035,0.0
2376,5185.2485,3.8024926,0.5840291,3.7727125935646493,3.4181457214447457,0.0,0.0,0.35456687,0.0
2377,5186.444,3.457487,0.5331949,3.7639391259570782,3.4171390668769543,0.0,0.0,0.34680006,0.0
2378,5187.637,3.5449915,0.5475296,3.757964837812619,3.416134584211545,0.0,0.0,0.34183025,0.0
2379,5188.8335,3.8273766,0.5174812,3.754637084610255,3.415128163702281,0.0,0.0,0.33950892,0.0
2380,5190.027,3.744189,0.50895756,3.7536595236821433,3.4141247343583365,0.0,0.0,0.3395348,0.0
2381,5191.221,3.4252715,0.55097026,3.7545558165278474,3.4131210099425355,0.0,0.0,0.3414348,0.0
2382,5192.418,3.2980366,0.53538287,3.7567457940344,3.4121157612566138,0.0,0.0,0.34463003,0.0
2383,5193.613,3.3906388,0.48999736,3.7595561280131586,3.41111267946961,0.0,0.0,0.34844345,0.0
2384,5194.811,3.388997,0.54364234,3.7622990916392722,3.4101072559974113,0.0,0.0,0.35219184,0.0
2385,5196.0054,3.6216488,0.6306083,3.7642736207035776,3.4091056357411142,0.0,0.0,0.35516798,0.0
2386,5197.204,2.8910198,0.6633409,3.7648637134863137,3.4081008572412728,0.0,0.0,0.35676286,0.0
2387,5198.399,2.9510672,0.62424135,3.763534581029729,3.407099878156499,0.0,0.0,0.3564347,0.0
2388,5199.595,3.3492038,0.668821,3.75988472488993,3.4060981967794257,0.0,0.0,0.35378653,0.0
2389,5200.7944,3.5334303,0.68253016,3.7536458028003734,3.405094589059071,0.0,0.0,0.3485512,0.0
2390,5201.9907,4.374357,0.67139596,3.744761623224537,3.4040939582198066,0.0,0.0,0.34066767,0.0
2391,5203.19,4.850603,0.7354795,3.7332698126301436,3.403091402815309,0.0,0.0,0.3301784,0.0
2392,5204.3877,3.0972948,1.2629946,3.7194480777980976,3.402090597272127,0.0,0.0,0.31735748,0.0
2393,5205.5874,3.219543,1.192359,3.7036410577841683,3.40108868556699,0.0,0.0,0.30255237,0.0
2394,5206.785,3.702177,0.8188909,3.6864054435468327,3.400088929531635,0.0,0.0,0.2863165,0.0
2395,5207.983,3.191437,0.7299811,3.6683134766694443,3.399089697229518,0.0,0.0,0.26922378,0.0
2396,5209.1836,4.36152,0.7746345,3.6499770000409644,3.3980885460805457,0.0,0.0,0.25188845,0.0
2397,5210.3823,5.2624245,1.083198,3.632155872177304,3.397089547704877,0.0,0.0,0.23506632,0.0
2398,5211.5835,0.84107435,1.4908196,3.615466885236246,3.3960890397105046,0.0,0.0,0.21937785,0.0
2399,5212.782,2.4256942,1.3062931,3.600621404445499,3.3950910888079107,0.0,0.0,0.20553032,0.0
2400,5213.985,5.0581446,0.83147824,3.5881258666801585,3.3940904110956325,0.0,0.0,0.19403546,0.0
2401,5215.184,3.0079007,0.70808446,3.5785496896239377,3.3930931007596112,0.0,0.0,0.18545659,0.0
2402,5216.384,2.6144154,1.0102835,3.572235031313635,3.3920959069201717,0.0,0.0,0.18013912,0.0
2403,5217.587,4.332133,0.8681923,3.569445176264753,3.3910963965864083,0.0,0.0,0.17834878,0.0
2404,5218.7866,5.5062466,1.1278533,3.570325263086419,3.3901002483998344,0.0,0.0,0.18022501,0.0
2405,5219.9907,2.6307645,1.3021005,3.574876285480505,3.3891009756794035,0.0,0.0,0.18577531,0.0
2406,5221.1914,1.9215397,2.2321746,3.582924423161009,3.3881050621895583,0.0,0.0,0.19481936,0.0
2407,5222.396,4.5927086,2.0375566,3.5942347638056606,3.3871064327404827,0.0,0.0,0.20712833,0.0
2408,5223.597,3.0280423,0.9358054,3.608327616311049,3.386111159182524,0.0,0.0,0.22221646,0.0
2409,5224.799,4.898216,0.6516079,3.6247113412518983,3.3851160025496965,0.0,0.0,0.23959534,0.0
2410,5226.004,4.7918544,0.72816837,3.642810594707955,3.384118538767327,0.0,0.0,0.25869206,0.0
2411,5227.206,2.2229197,1.0241437,3.661831645304911,3.3831240218231606,0.0,0.0,0.27870762,0.0
2412,5228.411,2.291662,1.1424571,3.681118181420392,3.382127603961057,0.0,0.0,0.29899058,0.0
2413,5229.6143,5.9140205,1.1174446,3.6998271394339,3.3811333227720652,0.0,0.0,0.31869382,0.0
2414,5230.82,6.3425555,1.5373127,3.7172747687603795,3.3801375464703405,0.0,0.0,0.33713722,0.0
2415,5232.0234,1.9955763,2.3909402,3.732694487908086,3.379143904783925,0.0,0.0,0.35355058,0.0
2416,5233.227,1.3329194,2.4360025,3.7454958783316528,3.3781507836508666,0.0,0.0,0.3673451,0.0
2417,5234.4336,3.333908,1.17971,3.7551884217696783,3.3771557672458288,0.0,0.0,0.37803265,0.0
2418,5235.638,4.3891225,0.65250564,3.761352803249276,3.3761628825854424,0.0,0.0,0.38518992,0.0
2419,5236.845,3.4958942,0.6486277,3.763785784540041,3.375168507394655,0.0,0.0,0.38861728,0.0
2420,5238.05,3.1633415,0.6453707,3.762419176775391,3.3741766638340307,0.0,0.0,0.3882425,0.0
2421,5239.2583,4.707595,0.7746307,3.7573465784345506,3.373182125881755,0.0,0.0,0.38416445,0.0
2422,5240.4634,2.6658177,1.0032305,3.748863635912723,3.372190920964069,0.0,0.0,0.37667271,0.0
2423,5241.672,2.713832,1.2647287,3.7373357948137618,3.371197425968776,0.0,0.0,0.36613837,0.0
2424,5242.8774,4.0864186,1.4080639,3.7233570779021674,3.370206859176963,0.0,0.0,0.35315022,0.0
2425,5244.0835,3.8943045,0.8867124,3.707526115464621,3.3692164102072053,0.0,0.0,0.3383097,0.0
2426,5245.293,3.4894366,0.8847809,3.6904951116943483,3.3682236752414827,0.0,0.0,0.32227144,0.0
2427,5246.4995,3.918176,0.85259295,3.6730845788034436,3.3672338643583295,0.0,0.0,0.3058507,0.0
2428,5247.7095,3.9120932,0.77908117,3.655940579442511,3.3662417700572114,0.0,0.0,0.2896988,0.0
2429,5248.917,3.3554275,0.59317046,3.639857381700399,3.3652521969069267,0.0,0.0,0.27460518,0.0
2430,5250.1265,3.3684707,0.5877299,3.6254384568185065,3.364261542841837,0.0,0.0,0.2611769,0.0
2431,5251.3345,3.7266445,0.587806,3.6133170128329923,3.3632726073726347,0.0,0.0,0.2500444,0.0
2432,5252.543,2.931991,0.6909805,3.603977719391209,3.3622837905534326,0.0,0.0,0.24169393,0.0
2433,5253.754,3.3441715,0.6209948,3.597828836338103,3.3612934957905414,0.0,0.0,0.23653534,0.0
2434,5254.963,4.0179706,0.64791447,3.59520513571561,3.3603053168183625,0.0,0.0,0.23489982,0.0
2435,5256.1743,4.6163507,0.6314284,3.5963043700089647,3.3593156616320803,0.0,0.0,0.23698871,0.0
2436,5257.3833,4.432983,0.58166635,3.601218966155618,3.3583285187774594,0.0,0.0,0.24289045,0.0
2437,5258.596,3.7481592,0.5252554,3.609969833739597,3.357338705905277,0.0,0.0,0.25263113,0.0
2438,5259.8057,3.8841133,0.5497895,3.622385760106759,3.356352200069146,0.0,0.0,0.26603356,0.0
2439,5261.015,3.630382,0.55670065,3.6382567690637053,3.3553662108209075,0.0,0.0,0.28289056,0.0
2440,5262.229,3.5841117,0.61029553,3.6573201493239025,3.3543771580671886,0.0,0.0,0.302943,0.0
2441,5263.4395,3.6995897,0.5916968,3.679012029071245,3.3533914076284503,0.0,0.0,0.32562062,0.0
2442,5264.6533,3.8490374,0.58239007,3.702905167889566,3.352403392147989,0.0,0.0,0.35050178,0.0
2443,5265.8643,3.9637296,0.63510334,3.728232673351159,3.3514182781618738,0.0,0.0,0.3768144,0.0
2444,5267.078,4.3613853,0.7227413,3.754388188704625,3.3504312985984237,0.0,0.0,0.4039569,0.0
2445,5268.2905,6.0380774,2.9555008,3.780483393530753,3.349446027140525,0.0,0.0,0.43103737,0.0
2446,5269.502,5.202166,4.0929303,3.805691291858577,3.3484620650309553,0.0,0.0,0.45722923,0.0
2447,5270.7173,2.5853064,0.7680306,3.8292521620865387,3.3474754477615876,0.0,0.0,0.4817767,0.0
2448,5271.93,-0.03163208,4.8625264,3.8501990358898683,3.346491328961615,0.0,0.0,0.5037077,0.0
2449,5273.1455,6.52424,1.6218644,3.8678245268316074,3.3455057464093967,0.0,0.0,0.5223188,0.0
2450,5274.3584,3.383161,2.1663456,3.8813566610098973,3.3445226594687596,0.0,0.0,0.536834,0.0
2451,5275.575,0.2536141,4.778377,3.8902785881135533,3.343536923703916,0.0,0.0,0.54674166,0.0
2452,5276.7886,3.4092603,2.0577981,3.8941112980762145,3.342554472438397,0.0,0.0,0.5515568,0.0
2453,5278.0024,4.2753882,0.86078906,3.8926433671927825,3.34157214059595,0.0,0.0,0.5510712,0.0
2454,5279.2197,3.1518219,0.8316218,3.8858022720203795,3.340587559400598,0.0,0.0,0.5452147,0.0
2455,5280.4336,3.421451,1.0051464,3.873788448495121,3.3396062576000403,0.0,0.0,0.5341822,0.0
