name,RA,DEC,Plate,MJD,FiberID
b'J130702.3+563203',196.75996,56.53437,1318,52781,78
b'J143511.7+171557',218.79903,17.26596,2761,54534,548
b'J122745.1+084148',186.93796,8.69675,1626,53472,609
b'J130223.2+140618',195.5972,14.10509,1771,53498,107
b'J105444.3+483144',163.68479,48.52905,963,52643,545
b'J091401.3+050743',138.50544,5.12882,1193,52652,153
b'J165006.4+215456',252.52686,21.91569,1415,52885,319
b'J075126.5+360953',117.86055,36.16472,543,52017,195
b'J144240.2+262332',220.66767,26.39239,2142,54208,308
b'J220154.2-083452',330.47585,-8.58112,717,52468,162
b'J125029.0+063619',192.6214,6.605295,1790,53876,17
b'J163636.5+264802',249.15246,26.80077,2948,54553,81
b'J125415.0+252500',193.56275,25.41691,2661,54505,522
b'J131100.9+110805',197.75417,11.134701,1697,53142,241
b'J112602.6+243322',171.51087,24.55626,2501,54084,358
b'J153229.1+045352',233.12144,4.89793,1835,54563,54
b'J012923.0+223102',22.34618,22.51734,7635,56979,760
b'J083201.1+461438',128.00496,46.24409,549,51981,183
b'J144759.8+320319',221.99948,32.05538,1842,53501,610
b'J090817.0+355131',137.07084,35.85885,1212,52703,172
b'J080332.6+433139',120.8858799,43.5275399,4526,55559,260
b'J120441.9+275418',181.17477,27.90511,6475,56337,302
b'J083551.9+295726',128.96627,29.95732,1269,52937,306
b'J104045.5+260244',160.18983,26.04574,2355,53792,341
b'J155023.9+281129',237.59964,28.19162,1390,53142,208
b'J021605.8-051719',34.024271,-5.2886699,7237,56662,189
b'J221225.2-014205',333.10524,-1.7014,4378,55853,592
b'J143749.0+243910',219.45451,24.65289,6017,56075,51
b'J163124.0+295252',247.85032,29.88131,1685,53463,260
b'J155609.9+030913',239.04161,3.15368,595,52023,467
b'J005411.5+275820',13.54816,27.97248,7674,57359,119
b'J150752.7+515117',226.96965,51.85481,1165,52703,424
b'J134134.6+090359',205.39446,9.06665,1804,53886,255
b'J135444.6+024124',208.68608,2.69001,531,52028,353
b'J113827.6+351851',174.61501,35.3144,2012,53493,203
b'J090013.5+510815',135.05625,51.13777,551,51993,552
b'J123053.7+110004',187.724,11.00131,1232,52731,417
b'J080847.2+545145',122.19708,54.8626,1871,53384,178
b'J120549.6+351053',181.45707,35.18142,2089,53498,364
b'J163816.8+215938',249.57067,21.993929,1570,53149,434
b'J000202.6-103029',0.51098,-10.50811,650,52143,154
b'J142425.2+595253',216.10507,59.88161,789,52342,507
b'J102421.1+571510',156.08811,57.25294,947,52411,426
b'J143350.4+163306',218.46008,16.55171,2761,54534,141
b'J125926.3+202919',194.85994,20.48871,2616,54499,367
b'J152428.5+303235',231.11899,30.54315,1650,53174,545
b'J091619.2+343231',139.08015,34.541887,1273,52993,158
b'J102258.8+202247',155.7452,20.37979,2375,53770,427
b'J112502.8+563652',171.26181,56.61449,1310,53033,317
b'J080554.6+111444',121.4778,11.24564,2418,53794,624
b'J103239.0+212147',158.16282,21.36309,2367,53763,125
b'J102105.0+185945',155.27086,18.99598,5884,56046,580
b'J134243.5+464233',205.68128,46.70925,1465,53082,534
b'J123957.8+490556',189.99093,49.09916,1278,52735,96
b'J155721.5+445902',239.33978,44.98413,1169,52753,235
b'J010712.8+140845',16.80372,14.14596,422,51811,224
b'J102700.5+390808',156.7522,39.13571,1428,52998,497
b'J223338.6+131236',338.4111,13.21006,738,52521,159
b'J105719.2+155817',164.33026,15.97141,2483,53852,28
b'J002809.8+184937',7.04085,18.82706,7590,56944,922
b'J162903.6+361911',247.26508,36.31982,1338,52765,485
b'J155429.5+245604',238.62345,24.93452,1850,53786,531
b'J131423.8+271915',198.59933,27.32108,2243,53794,479
b'J075819.4+421938',119.58124,42.32731,8291,57391,871
b'J134618.5+622048',206.57717,62.34671,604,52079,90
b'J105232.7+612523',163.13625,61.42325,7096,56683,930
b'J143315.1-012119',218.31361,-1.355201,919,52409,336
b'J134538.0+633131',206.40857,63.52533,604,52079,494
b'J105016.5+374135',162.56881,37.69314,2007,53474,205
b'J080132.3+473617',120.38481,47.60499,438,51884,384
b'J131256.9+163129',198.23715,16.52494,2604,54484,228
b'J092909.5+464440',142.28985,46.74449,833,52314,615
b'J134928.8-031359',207.37034,-3.23317,913,52433,6
b'J141136.8+263654',212.90365,26.61527,2123,53793,66
b'J153049.5+202605',232.70656,20.43491,2162,54207,140
b'J101712.1+083317',154.30051,8.55495,1237,52762,77
b'J110455.5+433420',166.23143,43.57244,1363,53053,168
b'J101150.0+343803',152.95845,34.63428,1951,53389,66
b'J110517.5+005324',166.32311,0.89006,509,52374,287
b'J155426.7+404442',238.61153,40.74506,1054,52516,417
b'J231710.2-003602',349.29265,-0.6007,382,51816,166
b'J113900.3+591347',174.75145,59.229793,952,52409,33
b'J155030.5+510830',237.62722,51.14176,8410,57481,686
b'J000934.4+180345',2.39371,18.06253,7594,56947,207
b'J140808.2+430314',212.03457,43.05413,8503,57519,278
b'J013446.8+025617',23.69513,2.93832,7860,57006,950
b'J074645.3+314134',116.68883,31.69285,755,52235,20
b'J105354.8+661208',163.47841,66.20248,490,51929,237
b'J121829.7+183528',184.62379,18.59114,2610,54476,43
b'J132144.9+033046',200.43727,3.51283,526,52312,537
b'J121217.1+280357',183.0713,28.06588,2229,53823,484
b'J124129.5+372205',190.37306,37.36825,2022,53827,364
b'J122310.5+474427',185.79388,47.74106,7421,57159,320
b'J152833.3+165434',232.13905,16.90971,2794,54537,50
b'J090454.1+511444',136.22557,51.24571,7295,57067,300
b'J080802.9+381933',122.01239,38.32603,759,52254,308
b'J014303.1+222630',25.76302,22.44169,7634,56935,874
b'J162045.7+340034',245.19061,34.00945,1684,53239,515
b'J134245.7+092705',205.69077,9.45142,1804,53886,415
b'J223607.9+134355',339.03302,13.73213,739,52520,388
b'J131305.9+012808',198.27475,1.46906,525,52295,91
b'J160644.9+090620',241.68731,9.10571,2526,54582,256
b'J102338.4+523355',155.91029,52.56555,8174,57374,738
b'J112402.8+042826',171.01189,4.47415,836,52376,153
b'J112728.9+634323',171.87055,63.72312,597,52059,246
b'J091313.2+365817',138.30537,36.97152,1212,52703,612
b'J155237.2+022240',238.15533,2.37796,4806,55688,368
b'J131432.5+122705',198.63569,12.45155,1697,53142,461
b'J100446.0+144652',151.19198,14.7813,2586,54169,451
b'J131554.9+212508',198.97885,21.41895,2651,54507,103
b'J222055.8-075311',335.23273,-7.88654,719,52203,618
b'J095539.3+453217',148.91415,45.53819,7284,56683,383
b'J121709.9+071127',184.29138,7.191,1624,53386,32
b'J120955.0+062804',182.47958,6.46785,1624,53386,243
b'J124715.3+622854',191.81402,62.48189,781,52373,74
b'J113137.1+155702',172.90499,15.95058,2499,54176,11
b'J004532.4-005809',11.38504,-0.9693,393,51794,90
b'J114214.9+053934',175.56226,5.65962,838,52378,542
b'J150611.4+021659',226.5476,2.2833,539,52017,586
b'J231218.6-101351',348.07774,-10.23086,726,52226,152
b'J144819.1+443238',222.07979,44.54393,1289,52734,610
b'J072908.6+400838',112.28609,40.14413,1734,53034,275
b'J145005.4+463524',222.52264,46.59009,8489,57483,652
b'J110437.6+212450',166.15686,21.41407,6428,56279,260
b'J153337.6+433400',233.40672,43.56676,1052,52466,465
b'J215147.1-080924',327.94664,-8.15678,644,52173,157
b'J131404.2+153039',198.5178,15.5109,1773,53112,333
b'J094057.6+032411',145.24038,3.40324,570,52266,263
b'J151915.6+104848',229.81499,10.813185,1720,53854,473
b'J153705.4+005459',234.27261,0.91661,2955,54562,289
b'J155504.3+134327',238.76804,13.72437,2522,54570,322
b'J115841.2+625419',179.67206,62.90549,777,52320,588
b'J163522.3+461041',248.84299,46.1783,627,52144,151
b'J125227.7+032333',193.11549,3.39253,523,52026,329
b'J170045.9+291925',255.19162,29.32369,2808,54524,380
b'J131843.9+594504',199.68314,59.75138,7117,56685,802
b'J080907.8+202420',122.28265,20.40562,1924,53330,214
b'J000547.6+020305',1.44858,2.05151,7852,56987,932
b'J093657.7+120557',144.24053,12.09932,1741,53052,615
b'J155043.9+112026',237.68293,11.34071,2520,54584,442
b'J113422.2+041134',173.59273,4.19293,837,52642,59
b'J115537.5+241714',178.9066,24.28736,2514,53882,150
b'J150952.1+301419',227.46713,30.2388,1845,54144,328
b'J222203.3-092716',335.51406,-9.4545239,720,52206,213
b'J093942.7+560247',144.92821,56.04649,8192,57348,118
b'J132340.2-012752',200.91776,-1.46456,341,51690,618
b'J091010.1+481318',137.54249,48.22179,7314,56990,610
b'J162607.6+335900',246.53196,33.98356,1058,52520,379
b'J133423.5+434340',203.59805,43.72779,1344,52792,487
b'J082632.9+074300',126.63726,7.71674,1758,53084,187
b'J130710.8+394540',196.79523,39.76132,2088,53493,266
b'J164836.1+235101',252.15071,23.85041,1414,53135,553
b'J080651.1+564400',121.71304,56.73345,7280,56709,524
b'J113541.3+002234',173.9221,0.37624,282,51658,501
b'J084548.0+292059',131.45019,29.34977,1588,52965,438
b'J141616.2+134744',214.06789,13.79583,1706,53442,482
b'J111104.4+012833',167.76872,1.47587,509,52374,60
b'J092246.3+512045',140.69333,51.34611,7290,57073,292
b'J165818.1+333347',254.57572,33.563112,4992,55723,704
b'J162114.2+181936',245.30947,18.32671,2970,54589,292
b'J083552.3+055259',128.96825,5.88332,1297,52963,7
b'J152840.2+282529',232.16791,28.42477,1847,54176,630
b'J160710.2+133423',241.7923,13.572951,2524,54568,64
b'J103858.7+401103',159.74496,40.18431,1432,53003,489
b'J131511.5+432544',198.79812,43.4291,1376,53089,303
b'J124341.8+091712',190.92426,9.28694,1789,54259,190
b'J144302.7+520140',220.76135,52.02804,1328,52786,321
b'J123413.0+475346',188.55429,47.89638,7419,56811,620
b'J155237.6+323354',238.15688,32.56522,1404,52825,275
b'J115206.6+521111',178.02806,52.186313,881,52368,160
b'J163625.4+421346',249.1061,42.22959,628,52083,310
b'J084653.8+252212',131.72419,25.37006,1931,53358,534
b'J155650.2+080223',239.20921,8.03975,1728,53228,314
b'J104541.4+520242',161.42288,52.04505,8167,57071,958
b'J002419.6-013818',6.0818,-1.63842,7865,56955,894
b'J012001.3-012210',20.00556,-1.36956,7877,56898,604
b'J130035.3+134710',195.14748,13.78636,1771,53498,100
b'J124803.7+180009',192.01572,18.0026,2601,54144,433
b'J084748.2+182428',131.95113,18.407854,2281,53711,395
b'J121855.9+015956',184.73304,1.99905,518,52282,22
b'J010939.7+005942',17.41544,0.99511,397,51794,338
b'J121157.1+055800',182.98793,5.9668,843,52378,401
b'J133954.7+591213',204.97798,59.20375,960,52425,522
b'J140658.6+144248',211.74425,14.71359,2745,54231,295
b'J091703.0+212333',139.26258,21.39255,2288,53699,528
b'J134545.1+533300',206.43801,53.5502,1042,52725,592
b'J021218.0-073707',33.07532,-7.61867,667,52163,567
b'J112148.1+424640',170.45066,42.77793,1365,53062,227
b'J142259.5+250014',215.74808,25.00406,2132,53493,327
b'J131005.6+325411',197.52372,32.90316,6488,56364,10
b'J021658.1-032456',34.24234,-3.41561,7885,57336,986
b'J232721.1+152439',351.83815,15.41105,746,52238,409
b'J152558.9+181428',231.49553,18.24113,2794,54537,483
b'J134231.1+382906',205.62969,38.48511,2005,53472,40
b'J112000.2+392809',170.00123,39.46927,1980,53433,620
b'J135435.9+180522',208.64993,18.0897,2756,54508,228
b'J134615.2+580016',206.56415,58.004453,1158,52668,359
b'J101749.1+273207',154.4547,27.53543,2350,53765,373
b'J093642.5+505251',144.17743,50.88089,901,52641,410
b'J131541.7+361024',198.92399,36.17356,2032,53815,90
b'J112736.7+244927',171.9031,24.82426,2501,54084,384
b'J084804.7+393403',132.01975,39.56764,829,52296,58
b'J114456.1+543452',176.23391,54.58135,1015,52734,33
b'J111829.9+402556',169.6246,40.43237,1440,53084,204
b'J161441.8+231223',243.67451,23.20654,1657,53520,188
b'J134452.9+000528',206.22048,0.09123,299,51671,549
b'J111253.4+314817',168.22266,31.80491,2107,53786,243
b'J145824.6+363130',224.6025,36.52509,1351,52790,88
b'J155921.8+270338',239.84156,27.060609,1391,52817,11
b'J143400.7+431042',218.5033,43.17843,1396,53112,329
b'J155230.3+200720',238.12658,20.12229,2172,54230,362
b'J132602.0+601205',201.50861,60.20152,959,52411,450
b'J084931.1+101710',132.37968,10.28635,2574,54084,122
b'J104111.5+282811',160.2981,28.46992,2356,53786,575
b'J113224.7+642001',173.10297,64.33382,597,52059,195
b'J100505.4+562425',151.27261,56.40715,946,52407,356
b'J163630.9+420243',249.12897,42.045392,628,52083,302
b'J135808.8+042838',209.53683,4.47728,856,52339,150
b'J010111.9-092743',15.29987,-9.46213,658,52146,548
b'J232255.9+185805',350.73303,18.96831,7604,56947,430
b'J135632.7+210352',209.13637,21.06447,2769,54527,12
b'J133637.1+420909',204.15469,42.15266,8390,57485,804
b'J124717.1+481239',191.82125,48.21103,1455,53089,577
b'J103104.3+462610',157.76812,46.43632,961,52615,168
b'J222705.9+125753',336.77484,12.96487,738,52521,305
b'J135903.0+621247',209.76285,62.21324,605,52353,174
b'J093728.4+324555',144.36863,32.76538,1943,53386,466
b'J160854.9+155150',242.22916,15.86392,2197,53555,599
b'J151017.3+595053',227.5722699,59.8481899,611,52055,46
b'J003238.3-010055',8.1599,-1.01538,392,51793,297
b'J083249.2+285301',128.20522,28.8837,1268,52933,270
b'J141557.2+052041',213.98843,5.34478,583,52055,527
b'J133137.2+013141',202.90538,1.52833,527,52342,67
b'J082202.2+253127',125.50933,25.52418,4461,55888,264
b'J162853.2+412329',247.22196,41.39161,816,52379,172
b'J081659.7+343611',124.24909,34.60325,826,52295,205
b'J152108.9+504008',230.28742,50.66893,1166,52751,424
b'J213858.1+010642',324.7423,1.11193,989,52468,606
b'J130546.2+504037',196.44285,50.67699,1280,52738,601
b'J133528.8-021459',203.87026,-2.24981,911,52426,119
b'J092555.1+453556',141.47973,45.5989,7315,56685,219
b'J113520.8+581305',173.83682,58.21821,7099,56666,298
b'J134516.3+382434',206.31804,38.40971,2014,53460,276
b'J024651.6-005936',41.7151,-0.99351,7822,57041,320
b'J104732.4+472517',161.88517,47.42161,963,52643,280
b'J085820.2+642100',134.58419,64.35011,1876,54464,491
b'J095821.9+065456',149.59165,6.91571,995,52731,366
b'J093355.5+141932',143.48143,14.32576,5313,55973,790
b'J130417.1+020540',196.07148,2.09467,524,52027,165
b'J160832.3+314619',242.1349,31.772,1419,53144,253
b'J121325.6+293856',183.35677,29.64914,2228,53818,63
b'J021355.2-055123',33.48035,-5.85642,7237,56662,291
b'J130003.3+294559',195.01415,29.76652,2011,53499,461
b'J075949.5+320024',119.95633,32.00675,1061,52641,391
b'J160227.7+430309',240.61558,43.05266,1170,52756,300
b'J122936.9+145100',187.40411,14.85025,1768,53442,237
b'J114448.9+510014',176.20403,51.00402,8224,57378,440
b'J084720.8+380101',131.83681,38.01697,865,52323,191
b'J073735.8+430856',114.39953,43.14912,6374,56326,365
b'J120300.4+235325',180.75172,23.89034,2655,54184,91
b'J085507.9+060945',133.78311,6.16256,1189,52668,117
b'J110503.3+074536',166.2638,7.76,1003,52641,447
b'J142313.5+505538',215.80642,50.92747,8406,57513,653
b'J135326.6+362034',208.36116,36.34283,2033,53476,512
b'J102054.5+620026',155.22727,62.0073,771,52370,584
b'J092320.6+294619',140.836,29.77211,1939,53389,347
b'J092458.8+252741',141.24536,25.46154,2291,53714,604
b'J150204.3+064517',225.51795,6.75479,1831,54557,501
b'J102954.1+614733',157.47563,61.7927,772,52375,170
b'J142734.8+263149',216.89538,26.53028,2135,53827,340
b'J090553.7+264759',136.47413,26.79999,1935,53387,178
b'J115610.8+145300',179.04525,14.88345,1762,53415,33
b'J163041.6+303607',247.67346,30.60196,1685,53463,196
b'J122041.9+112407',185.17477,11.40221,1614,53120,300
b'J145717.2+280039',224.32189,28.01099,2146,54230,141
b'J131259.2+262829',198.24706,26.47494,2243,53794,226
b'J151925.8+440749',229.8579,44.13043,1051,52468,265
b'J111803.8+450654',169.51609,45.11516,1365,53062,395
b'J000904.5-103437',2.26913,-10.57708,651,52141,165
b'J165754.3+203415',254.47639,20.57096,1425,52913,315
b'J134854.9+430317',207.22909,43.05472,8380,57520,250
b'J162901.2+400752',247.25526,40.1313,1172,52759,607
b'J133300.9+451813',203.25406,45.30367,7407,56772,164
b'J130020.4-005413',195.08513,-0.90375,293,51689,57
b'J082944.5+325224',127.43548,32.87348,932,52620,506
b'J140431.4+213424',211.13094,21.57358,2784,54529,27
b'J135336.1+263148',208.4007,26.53,6006,56105,84
b'J123841.2+451826',189.67184,45.30722,1372,53062,486
b'J110756.6+474449',166.98612,47.747,964,52646,60
b'J145307.4+255437',223.28119,25.91048,2145,54212,182
b'J082639.8+063046',126.66618,6.51298,1296,52962,597
b'J000339.6+160234',0.91526,16.04302,751,52251,335
b'J153853.2+132453',234.72178,13.41475,2517,54567,313
b'J121016.2+015400',182.56791,1.90009,517,52024,27
b'J132705.9-012402',201.77492,-1.4008,910,52377,404
b'J124104.1+273534',190.2674,27.59297,2236,53729,512
b'J143956.4+492754',219.98513,49.46506,1047,52733,479
b'J142408.3+210535',216.03485,21.09307,2787,54552,230
b'J120944.2+023215',182.43441,2.53752,517,52024,591
b'J081100.7+300410',122.75312,30.06963,930,52618,401
b'J123439.0+235015',188.66272,23.83768,2647,54495,450
b'J091222.3+605606',138.093,60.93526,1786,54450,101
b'J161642.4+164154',244.17708,16.69849,2198,53918,514
b'J144855.6+571039',222.23181,57.17776,791,52435,511
b'J094745.3+072521',146.93916,7.422599,1234,52724,47
b'J123549.4+180247',188.95604,18.0464,2599,54234,478
b'J092837.3+602505',142.15551,60.41824,485,51909,506
b'J153941.8+504259',234.92448,50.71659,796,52401,417
b'J121138.4+411830',182.91029,41.30843,1450,53120,273
b'J093815.3+020022',144.56402,2.00635,477,52026,193
b'J152737.2+061738',231.9053,6.29408,1835,54563,513
b'J230907.4-010728',347.28106,-1.12451,381,51811,220
b'J133506.8+341240',203.77842,34.21126,1993,53762,142
b'J093404.8+195622',143.52008,19.93953,2361,53762,391
b'J014248.6-100842',25.70271,-10.14519,664,52174,289
b'J135059.2+125936',207.74701,12.99351,1777,53857,139
b'J090137.2+532054',135.40515,53.34855,7294,56739,957
b'J085728.7+521631',134.3698,52.27541,447,51877,626
b'J142059.3+481920',215.24739,48.32229,1672,53460,144
b'J154751.7+025539',236.96553,2.92752,594,52045,86
b'J113030.2+493521',172.62615,49.58934,966,52642,499
b'J144011.7+615631',220.04892,61.94204,607,52368,625
b'J123954.7+074153',189.97867,7.6980363,1628,53474,594
b'J142851.0-013229',217.21268,-1.54164,918,52404,515
b'J133053.2+311932',202.72198,31.3258,6492,56362,190
b'J134459.9-001603',206.24997,-0.26759,300,51943,272
b'J114237.0+205845',175.65441,20.97928,2507,53876,85
b'J145157.2+045550',222.98814,4.9305903,588,52045,419
b'J145718.7+454130',224.32811,45.69167,1676,53147,440
b'J142613.2+195530',216.55508,19.92508,2773,54533,640
b'J080131.6+354434',120.38183,35.74286,757,52238,43
b'J144128.7+592754',220.36992,59.46526,608,52081,224
b'J141914.4+314855',214.81022,31.81555,2129,54252,402
b'J155325.3+490737',238.35551,49.12719,812,52352,497
b'J091248.0+285431',138.2001,28.90863,1936,53330,59
b'J154310.2+193824',235.79275,19.64028,2167,53889,451
b'J115456.7+613702',178.73647,61.6174,7106,56663,258
b'J144208.1+384414',220.53387,38.73745,1350,52786,193
b'J135653.2+474845',209.22172,47.81267,1285,52723,469
b'J170858.8+215306',257.24501,21.88516,1689,53177,148
b'J164224.3+444510',250.60132,44.75303,629,52051,472
b'J215923.7+011315',329.84909,1.2209,372,52173,450
b'J145933.3+152740',224.88876,15.46118,2764,54535,32
b'J003432.6-001314',8.63621,-0.22069,7868,57006,388
b'J125331.0+484950',193.37922,48.83056,1279,52736,50
b'J112501.3+251309',171.2555,25.21928,2497,54154,441
b'J220509.8-004828',331.29109,-0.8078,373,51788,259
b'J104427.5+271813',161.11493,27.30365,2356,53786,25
b'J153102.3+435632',232.75988,43.94226,1052,52466,370
b'J125851.4+235533',194.7144,23.92602,5991,56076,484
b'J141540.6+193709',213.91933,19.6193,2773,54533,310
b'J014641.1-082109',26.67147,-8.3527,664,52174,452
b'J000134.0+052913',0.39177,5.48714,8740,57367,232
b'J142432.8+183645',216.13683,18.61277,2760,54506,366
b'J140302.2+332003',210.75944,33.33437,2121,54180,459
b'J085445.5+402544',133.68989,40.42895,1198,52669,403
b'J120013.4-004631',180.05616,-0.77537,285,51930,170
b'J132644.4+015222',201.68501,1.87293,527,52342,229
b'J160517.3+375658',241.32231,37.9497,1055,52761,166
b'J121125.1+071017',182.85488,7.17165,1624,53386,195
b'J213110.9-003542',322.79578,-0.59522,989,52468,291
b'J140738.2-023542',211.90951,-2.59501,915,52443,36
b'J074905.1+452015',117.27137,45.33764,6375,56323,743
b'J102108.3+275357',155.28461,27.89922,2350,53765,530
b'J133950.2+155935',204.95939,15.99318,2607,54184,178
